Area,Country,Measure Names,Quarter,Rectangle,Regulated gear,Special condition,Species,Vessel length,Year,Measure Values
3D,SCO,Landings (t) ,4,39E4,TR2,NONE,COD,O15M,2005,0.0246
3D,NIR,Landings (t) ,4,39E4,TR2,NONE,COD,O15M,2005,0.1658
3D,NIR,Landings (t) ,4,39E4,TR1,NONE,COD,O15M,2005,13.0531
3D,ENG,Landings (t) ,4,39E4,TR1,NONE,COD,O15M,2005,0.3213
3D,ENG,Landings (t) ,4,39E4,LL1,NONE,COD,O15M,2005,0.0939
3D,IRL,Landings (t) ,4,39E3,TR2,NONE,COD,O15M,2005,2.92
3D,ENG,Landings (t) ,4,39E3,LL1,NONE,COD,O15M,2005,0.0526
3D,IRL,Landings (t) ,4,39E3,BT2,NONE,COD,O15M,2005,0.04
3D,IRL,Landings (t) ,4,39E2,TR2,NONE,COD,O15M,2005,1.85
3D,IRL,Landings (t) ,4,38E1,TR2,NONE,COD,O15M,2005,0.08
3D,IRL,Landings (t) ,4,38D9,TR2,NONE,COD,O15M,2005,0.04
3D,IRL,Landings (t) ,4,38D9,TR1,NONE,COD,O15M,2005,0.16
3C,ENG,Landings (t) ,4,38E6,TR2,NONE,COD,O15M,2005,0.0128
3C,ENG,Landings (t) ,4,38E6,TR1,NONE,COD,O15M,2005,0.4207
3C,ENG,Landings (t) ,4,38E6,TR1,NONE,COD,O10T15M,2005,0.0078
3C,NIR,Landings (t) ,4,38E5,TR1,NONE,COD,O15M,2005,0.0877
3C,ENG,Landings (t) ,4,38E5,TR1,NONE,COD,O15M,2005,0.0472
3C,ENG,Landings (t) ,4,38E5,LL1,NONE,COD,O15M,2005,0.0155
3C,ENG,Landings (t) ,4,38E5,BT2,NONE,COD,O15M,2005,0.0346
3C,NIR,Landings (t) ,4,38E4,TR2,NONE,COD,O15M,2005,0.2164
3C,NIR,Landings (t) ,4,38E4,TR1,NONE,COD,O15M,2005,62.7934
3C,ENG,Landings (t) ,4,38E4,TR1,NONE,COD,O15M,2005,4.4345
3C,ENG,Landings (t) ,4,38E4,LL1,NONE,COD,O15M,2005,0.3886
3C,ENG,Landings (t) ,4,37E6,TR2,NONE,COD,U10M,2005,0.2974
3C,NIR,Landings (t) ,4,37E6,TR2,NONE,COD,O15M,2005,3.596
3C,IRL,Landings (t) ,4,37E6,TR2,NONE,COD,O15M,2005,0.12
3C,ENG,Landings (t) ,4,37E6,TR2,NONE,COD,O15M,2005,0.1785
3C,ENG,Landings (t) ,4,37E6,TR2,NONE,COD,O10T15M,2005,0.0315
3C,ENG,Landings (t) ,4,37E6,TR1,NONE,COD,O10T15M,2005,0.1159
3C,ENG,Landings (t) ,4,37E6,GN1,NONE,COD,U10M,2005,0.9352
3C,ENG,Landings (t) ,4,37E6,GN1,NONE,COD,O10T15M,2005,1.0836
3C,IRL,Landings (t) ,4,37E6,BT2,NONE,COD,O15M,2005,0.15
3C,BEL,Landings (t) ,4,37E6,BT2,NONE,COD,O15M,2005,1.384
3C,NIR,Landings (t) ,4,37E5,TR2,NONE,COD,U10M,2005,0.0093
3C,NIR,Landings (t) ,4,37E5,TR2,NONE,COD,O15M,2005,2.4529
3C,ENG,Landings (t) ,4,37E5,TR2,NONE,COD,O15M,2005,0.0965
3C,NIR,Landings (t) ,4,37E5,TR2,NONE,COD,O10T15M,2005,0.0782
3C,NIR,Landings (t) ,4,37E5,TR1,NONE,COD,O15M,2005,1.1898
3C,NIR,Landings (t) ,4,37E4,TR2,NONE,COD,U10M,2005,0.1468
3C,NIR,Landings (t) ,4,37E4,TR2,NONE,COD,O15M,2005,5.9297
3C,NIR,Landings (t) ,4,37E4,TR2,NONE,COD,O10T15M,2005,0.9555
3C,NIR,Landings (t) ,4,37E4,TR1,NONE,COD,O15M,2005,4.0408
3C,ENG,Landings (t) ,4,37E4,LL1,NONE,COD,O15M,2005,0.1117
3C,ENG,Landings (t) ,4,36E6,TR2,NONE,COD,U10M,2005,0.4063
3C,NIR,Landings (t) ,4,36E6,TR2,NONE,COD,O15M,2005,0.0048
3C,IRL,Landings (t) ,4,36E6,TR2,NONE,COD,O15M,2005,0.04
3C,ENG,Landings (t) ,4,36E6,TR2,NONE,COD,O15M,2005,2.211
3C,ENG,Landings (t) ,4,36E6,TR2,NONE,COD,O10T15M,2005,0.1563
3C,ENG,Landings (t) ,4,36E6,TR1,NONE,COD,O15M,2005,0.0189
3C,ENG,Landings (t) ,4,36E6,BT2,NONE,COD,U10M,2005,0.047
3C,IRL,Landings (t) ,4,36E6,BT2,NONE,COD,O15M,2005,0.2
3C,ENG,Landings (t) ,4,36E6,BT2,NONE,COD,O15M,2005,0.0239
3C,BEL,Landings (t) ,4,36E6,BT2,NONE,COD,O15M,2005,4.855
3C,NIR,Landings (t) ,4,36E5,TR2,NONE,COD,U10M,2005,0.0046
3C,NIR,Landings (t) ,4,36E5,TR2,NONE,COD,O15M,2005,0.0468
3C,ENG,Landings (t) ,4,36E5,TR2,NONE,COD,O15M,2005,0.1582
3C,IRL,Landings (t) ,4,36E5,TR1,NONE,COD,O15M,2005,0.16
3C,IRL,Landings (t) ,4,36E5,BT2,NONE,COD,O15M,2005,0.04
3C,BEL,Landings (t) ,4,36E5,BT2,NONE,COD,O15M,2005,1.505
3C,NIR,Landings (t) ,4,36E4,TR2,NONE,COD,U10M,2005,0.1447
3C,NIR,Landings (t) ,4,36E4,TR2,NONE,COD,O15M,2005,6.2654
3C,IRL,Landings (t) ,4,36E4,TR2,NONE,COD,O15M,2005,4.46
3C,NIR,Landings (t) ,4,36E4,TR2,NONE,COD,O10T15M,2005,0.1413
3C,IRL,Landings (t) ,4,36E4,TR2,NONE,COD,O10T15M,2005,0.02
3C,NIR,Landings (t) ,4,36E4,TR1,NONE,COD,O15M,2005,28.3346
3C,IRL,Landings (t) ,4,36E4,BT2,NONE,COD,O15M,2005,0.17
3C,BEL,Landings (t) ,4,36E4,BT2,NONE,COD,O15M,2005,2.082
3C,IRL,Landings (t) ,4,36E3,TR2,NONE,COD,O15M,2005,0.72
3C,ENG,Landings (t) ,4,35E5,BT2,NONE,COD,O15M,2005,1.6402
3C,IRL,Landings (t) ,4,35E4,TR2,NONE,COD,O15M,2005,2.77
3C,IRL,Landings (t) ,4,35E4,TR1,NONE,COD,O15M,2005,1.99
3C,IRL,Landings (t) ,4,35E4,BT2,NONE,COD,O15M,2005,6.33
3C,ENG,Landings (t) ,4,35E4,BT2,NONE,COD,O15M,2005,1.2143
3C,BEL,Landings (t) ,4,35E4,BT2,NONE,COD,O15M,2005,6.601
3C,ENG,Landings (t) ,4,34E5,BT2,NONE,COD,O15M,2005,0.0553
3C,BEL,Landings (t) ,4,34E5,BT2,NONE,COD,O15M,2005,0.385
3C,NIR,Landings (t) ,4,34E4,TR2,NONE,COD,O15M,2005,0.0538
3C,IRL,Landings (t) ,4,34E4,TR2,NONE,COD,O15M,2005,0.18
3C,NIR,Landings (t) ,4,34E4,TR2,NONE,COD,O10T15M,2005,0.0339
3C,IRL,Landings (t) ,4,34E4,TR1,NONE,COD,O15M,2005,0.76
3C,IRL,Landings (t) ,4,34E4,BT2,NONE,COD,O15M,2005,0.83
3C,ENG,Landings (t) ,4,34E4,BT2,NONE,COD,O15M,2005,0.759
3C,BEL,Landings (t) ,4,34E4,BT2,NONE,COD,O15M,2005,4.472
3C,IRL,Landings (t) ,4,34E3,TR2,NONE,COD,O15M,2005,0.61
3C,BEL,Landings (t) ,4,33E5,BT2,NONE,COD,O15M,2005,0.76
3C,IRL,Landings (t) ,4,33E4,BT2,NONE,COD,O15M,2005,0.26
3C,BEL,Landings (t) ,4,33E4,BT2,NONE,COD,O15M,2005,3.067
3C,BEL,Landings (t) ,4,33E3,BT2,NONE,COD,O15M,2005,0.015
7BCEFGHJK,IRL,Landings (t) ,3,37E0,TR2,NONE,COD,O15M,2005,0.09
7BCEFGHJK,IRL,Landings (t) ,3,37E0,TR2,NONE,COD,O10T15M,2005,0.04
7BCEFGHJK,IRL,Landings (t) ,3,37E0,GN1,NONE,COD,O10T15M,2005,0.14
7BCEFGHJK,IRL,Landings (t) ,3,37D9,GN1,NONE,COD,O15M,2005,0.29
7BCEFGHJK,IRL,Landings (t) ,3,37D8,TR2,NONE,COD,O15M,2005,0.25
7BCEFGHJK,IRL,Landings (t) ,3,37D8,TR1,NONE,COD,O15M,2005,0.25
7BCEFGHJK,IRL,Landings (t) ,3,36D9,TR2,NONE,COD,O15M,2005,0.05
7BCEFGHJK,IRL,Landings (t) ,3,36D8,TR2,NONE,COD,O15M,2005,0.12
7BCEFGHJK,IRL,Landings (t) ,3,36D8,TR1,NONE,COD,O15M,2005,0.71
7BCEFGHJK,IRL,Landings (t) ,3,36D7,TR2,NONE,COD,O15M,2005,0.08
7BCEFGHJK,IRL,Landings (t) ,3,35E0,TR2,NONE,COD,O15M,2005,0.02
7BCEFGHJK,IRL,Landings (t) ,3,35D9,TR2,NONE,COD,O10T15M,2005,0.04
7BCEFGHJK,IRL,Landings (t) ,3,35D8,TR2,NONE,COD,O15M,2005,0.08
7BCEFGHJK,IRL,Landings (t) ,3,35D8,TR1,NONE,COD,O15M,2005,0.23
7BCEFGHJK,IRL,Landings (t) ,3,35D8,GN1,NONE,COD,O15M,2005,0.06
7BCEFGHJK,IRL,Landings (t) ,3,34D9,TR2,NONE,COD,O15M,2005,0.03
7BCEFGHJK,IRL,Landings (t) ,3,34D9,TR1,NONE,COD,O15M,2005,0.07
7BCEFGHJK,IRL,Landings (t) ,3,34D9,GN1,NONE,COD,O15M,2005,0.03
7BCEFGHJK,IRL,Landings (t) ,3,34D8,TR1,NONE,COD,O15M,2005,0.08
7BCEFGHJK,IRL,Landings (t) ,3,34D7,TR2,NONE,COD,O15M,2005,0.19
7BCEFGHJK,IRL,Landings (t) ,3,34D7,TR1,NONE,COD,O15M,2005,0.18
7BCEFGHJK,IRL,Landings (t) ,3,34D7,PEL_TRAWL,NONE,COD,O15M,2005,0.04
7BCEFGHJK,IRL,Landings (t) ,3,34D6,TR2,NONE,COD,O15M,2005,0.09
7BCEFGHJK,ENG,Landings (t) ,3,34D6,TR2,NONE,COD,O15M,2005,0.0292
7BCEFGHJK,IRL,Landings (t) ,3,33D9,TR1,NONE,COD,O15M,2005,0.11
7BCEFGHJK,IRL,Landings (t) ,3,33D9,GN1,NONE,COD,O15M,2005,0.45
7BCEFGHJK,IRL,Landings (t) ,3,33D9,GN1,NONE,COD,O10T15M,2005,0.24
7BCEFGHJK,IRL,Landings (t) ,3,33D8,TR2,NONE,COD,O15M,2005,0.03
7BCEFGHJK,IRL,Landings (t) ,3,33D8,TR1,NONE,COD,O15M,2005,0.41
7BCEFGHJK,IRL,Landings (t) ,3,33D8,PEL_TRAWL,NONE,COD,O15M,2005,0.24
7BCEFGHJK,IRL,Landings (t) ,3,33D8,GN1,NONE,COD,O15M,2005,0.06
7BCEFGHJK,ENG,Landings (t) ,3,33D8,GN1,NONE,COD,O15M,2005,0.007
7BCEFGHJK,ENG,Landings (t) ,3,32E5,TR2,NONE,COD,O10T15M,2005,0.0017
7BCEFGHJK,ENG,Landings (t) ,3,32E5,BT2,NONE,COD,O15M,2005,0.022
7BCEFGHJK,BEL,Landings (t) ,3,32E5,BT2,NONE,COD,O15M,2005,0.15
7BCEFGHJK,IRL,Landings (t) ,3,32E4,TR2,NONE,COD,O15M,2005,0.53
7BCEFGHJK,BEL,Landings (t) ,3,32E4,TR2,NONE,COD,O15M,2005,0.35
7BCEFGHJK,ENG,Landings (t) ,3,32E4,GN1,NONE,COD,O10T15M,2005,1.211
7BCEFGHJK,ENG,Landings (t) ,3,32E4,BT2,NONE,COD,O15M,2005,0.0156
7BCEFGHJK,BEL,Landings (t) ,3,32E4,BT2,NONE,COD,O15M,2005,0.81
7BCEFGHJK,IRL,Landings (t) ,3,32E3,TR2,NONE,COD,O15M,2005,9.33
7BCEFGHJK,BEL,Landings (t) ,3,32E3,TR2,NONE,COD,O15M,2005,0.73
7BCEFGHJK,IRL,Landings (t) ,3,32E3,TR2,NONE,COD,O10T15M,2005,0.03
7BCEFGHJK,IRL,Landings (t) ,3,32E3,POTS,NONE,COD,O10T15M,2005,0.09
7BCEFGHJK,IRL,Landings (t) ,3,32E3,GN1,NONE,COD,O15M,2005,1.46
7BCEFGHJK,IRL,Landings (t) ,3,32E3,GN1,NONE,COD,O10T15M,2005,0.17
7BCEFGHJK,IRL,Landings (t) ,3,32E3,BT2,NONE,COD,O15M,2005,1.89
7BCEFGHJK,BEL,Landings (t) ,3,32E3,BT2,NONE,COD,O15M,2005,1.567
7BCEFGHJK,IRL,Landings (t) ,3,32E2,TR2,NONE,COD,O15M,2005,3.35
7BCEFGHJK,IRL,Landings (t) ,3,32E2,TR2,NONE,COD,O10T15M,2005,0.79
7BCEFGHJK,IRL,Landings (t) ,3,32E2,TR1,NONE,COD,O15M,2005,1.12
7BCEFGHJK,IRL,Landings (t) ,3,32E2,GN1,NONE,COD,O15M,2005,0.37
7BCEFGHJK,IRL,Landings (t) ,3,32E2,GN1,NONE,COD,O10T15M,2005,0.22
7BCEFGHJK,IRL,Landings (t) ,3,32E2,BT2,NONE,COD,O15M,2005,4.08
7BCEFGHJK,IRL,Landings (t) ,3,32E1,TR2,NONE,COD,O15M,2005,3.87
7BCEFGHJK,IRL,Landings (t) ,3,32E1,TR2,NONE,COD,O10T15M,2005,0.11
7BCEFGHJK,IRL,Landings (t) ,3,32E1,TR1,NONE,COD,O15M,2005,0.44
7BCEFGHJK,IRL,Landings (t) ,3,32E1,GN1,NONE,COD,O10T15M,2005,0.06
7BCEFGHJK,IRL,Landings (t) ,3,32E0,TR2,NONE,COD,O15M,2005,0.11
7BCEFGHJK,IRL,Landings (t) ,3,32E0,TR1,NONE,COD,O15M,2005,0.16
7BCEFGHJK,IRL,Landings (t) ,3,32D9,TR2,NONE,COD,O15M,2005,1.33
7BCEFGHJK,IRL,Landings (t) ,3,32D9,TR2,NONE,COD,O10T15M,2005,0.02
7BCEFGHJK,IRL,Landings (t) ,3,32D9,TR1,NONE,COD,O15M,2005,0.42
7BCEFGHJK,IRL,Landings (t) ,3,32D9,GN1,NONE,COD,O15M,2005,0.03
7BCEFGHJK,IRL,Landings (t) ,3,32D8,TR1,NONE,COD,O15M,2005,0.44
7BCEFGHJK,IRL,Landings (t) ,3,32D8,GN1,NONE,COD,O15M,2005,0.03
7BCEFGHJK,IRL,Landings (t) ,3,32D6,TR2,NONE,COD,O15M,2005,0.06
7BCEFGHJK,ENG,Landings (t) ,3,31E6,OTTER,NONE,COD,U10M,2005,0.0275
7BCEFGHJK,ENG,Landings (t) ,3,31E5,TR2,NONE,COD,U10M,2005,0.0063
7BCEFGHJK,ENG,Landings (t) ,3,31E5,TR2,NONE,COD,O10T15M,2005,0.3787
7BCEFGHJK,ENG,Landings (t) ,3,31E5,OTTER,NONE,COD,U10M,2005,0.048
7BCEFGHJK,ENG,Landings (t) ,3,31E5,OTTER,NONE,COD,O10T15M,2005,0.124
7BCEFGHJK,ENG,Landings (t) ,3,31E5,BT2,NONE,COD,O15M,2005,0.7365
7BCEFGHJK,BEL,Landings (t) ,3,31E5,BT2,NONE,COD,O15M,2005,0.312
7BCEFGHJK,IRL,Landings (t) ,3,31E4,TR2,NONE,COD,O15M,2005,1.33
7BCEFGHJK,BEL,Landings (t) ,3,31E4,TR2,NONE,COD,O15M,2005,0.02
7BCEFGHJK,IRL,Landings (t) ,3,31E4,TR1,NONE,COD,O15M,2005,0.48
7BCEFGHJK,ENG,Landings (t) ,3,31E4,GN1,NONE,COD,O10T15M,2005,0.3552
7BCEFGHJK,ENG,Landings (t) ,3,31E4,BT2,NONE,COD,O15M,2005,0.3149
7BCEFGHJK,BEL,Landings (t) ,3,31E4,BT2,NONE,COD,O15M,2005,2.203
7BCEFGHJK,IRL,Landings (t) ,3,31E3,TR2,NONE,COD,O15M,2005,30.92
7BCEFGHJK,BEL,Landings (t) ,3,31E3,TR2,NONE,COD,O15M,2005,0.27
7BCEFGHJK,IRL,Landings (t) ,3,31E3,TR2,NONE,COD,O10T15M,2005,1.31
7BCEFGHJK,IRL,Landings (t) ,3,31E3,TR1,NONE,COD,O15M,2005,2.42
7BCEFGHJK,IRL,Landings (t) ,3,31E3,GN1,NONE,COD,O15M,2005,0.53
7BCEFGHJK,ENG,Landings (t) ,3,31E3,GN1,NONE,COD,O15M,2005,0.1922
7BCEFGHJK,IRL,Landings (t) ,3,31E3,GN1,NONE,COD,O10T15M,2005,0.02
7BCEFGHJK,IRL,Landings (t) ,3,31E3,BT2,NONE,COD,O15M,2005,2.06
7BCEFGHJK,BEL,Landings (t) ,3,31E3,BT2,NONE,COD,O15M,2005,0.02
7BCEFGHJK,IRL,Landings (t) ,3,31E2,TR2,NONE,COD,O15M,2005,3.36
7BCEFGHJK,IRL,Landings (t) ,3,31E2,TR2,NONE,COD,O10T15M,2005,0.21
7BCEFGHJK,IRL,Landings (t) ,3,31E2,TR1,NONE,COD,O15M,2005,3.04
7BCEFGHJK,IRL,Landings (t) ,3,31E2,GN1,NONE,COD,O15M,2005,1.01
7BCEFGHJK,ENG,Landings (t) ,3,31E2,GN1,NONE,COD,O15M,2005,0.4574
7BCEFGHJK,IRL,Landings (t) ,3,31E2,GN1,NONE,COD,O10T15M,2005,0.13
7BCEFGHJK,IRL,Landings (t) ,3,31E2,BT2,NONE,COD,O15M,2005,6.65
7BCEFGHJK,IRL,Landings (t) ,3,31E1,TR2,NONE,COD,O15M,2005,9.24
7BCEFGHJK,IRL,Landings (t) ,3,31E1,TR2,NONE,COD,O10T15M,2005,1.51
7BCEFGHJK,IRL,Landings (t) ,3,31E1,TR1,NONE,COD,O15M,2005,1.62
7BCEFGHJK,ENG,Landings (t) ,3,31E1,TR1,NONE,COD,O15M,2005,0.6084
7BCEFGHJK,IRL,Landings (t) ,3,31E1,GN1,NONE,COD,O15M,2005,1.23
7BCEFGHJK,ENG,Landings (t) ,3,31E1,GN1,NONE,COD,O15M,2005,3.3089
7BCEFGHJK,IRL,Landings (t) ,3,31E1,GN1,NONE,COD,O10T15M,2005,0.15
7BCEFGHJK,IRL,Landings (t) ,3,31E1,BT2,NONE,COD,O15M,2005,1.15
7BCEFGHJK,IRL,Landings (t) ,3,31E0,TR2,NONE,COD,O15M,2005,3.4
7BCEFGHJK,IRL,Landings (t) ,3,31E0,TR2,NONE,COD,O10T15M,2005,0.34
7BCEFGHJK,IRL,Landings (t) ,3,31E0,TR1,NONE,COD,O15M,2005,2.47
7BCEFGHJK,IRL,Landings (t) ,3,31D9,TR2,NONE,COD,O15M,2005,0.12
7BCEFGHJK,IRL,Landings (t) ,3,31D9,TR1,NONE,COD,O15M,2005,0.27
7BCEFGHJK,ENG,Landings (t) ,3,31D9,TR1,NONE,COD,O15M,2005,0.076
7BCEFGHJK,ENG,Landings (t) ,3,31D9,BT2,NONE,COD,O15M,2005,0.0308
7BCEFGHJK,IRL,Landings (t) ,3,31D8,TR1,NONE,COD,O15M,2005,0.84
7BCEFGHJK,ENG,Landings (t) ,3,31D8,BT2,NONE,COD,O15M,2005,0.0308
7BCEFGHJK,ENG,Landings (t) ,3,30E7,TR2,NONE,COD,U10M,2005,0.1539
7BCEFGHJK,ENG,Landings (t) ,3,30E7,TR2,NONE,COD,O10T15M,2005,0.0016
7BCEFGHJK,ENG,Landings (t) ,3,30E7,POTS,NONE,COD,U10M,2005,0.0067
7BCEFGHJK,ENG,Landings (t) ,3,30E7,LL1,NONE,COD,U10M,2005,0.0122
7BCEFGHJK,ENG,Landings (t) ,3,30E7,GN1,NONE,COD,U10M,2005,0.0093
7BCEFGHJK,ENG,Landings (t) ,3,30E7,BT2,NONE,COD,O15M,2005,0.0221
7BCEFGHJK,ENG,Landings (t) ,3,30E6,TR2,NONE,COD,U10M,2005,0.0011
7BCEFGHJK,ENG,Landings (t) ,3,30E6,TR2,NONE,COD,O10T15M,2005,0.0027
7BCEFGHJK,ENG,Landings (t) ,3,30E5,BT2,NONE,COD,O15M,2005,0.1138
7BCEFGHJK,ENG,Landings (t) ,3,30E4,TR2,NONE,COD,U10M,2005,0.027
7BCEFGHJK,IRL,Landings (t) ,3,30E4,TR2,NONE,COD,O15M,2005,0.28
7BCEFGHJK,BEL,Landings (t) ,3,30E4,TR2,NONE,COD,O15M,2005,0.92
7BCEFGHJK,ENG,Landings (t) ,3,30E4,TR2,NONE,COD,O10T15M,2005,0.0072
7BCEFGHJK,IRL,Landings (t) ,3,30E4,TR1,NONE,COD,O15M,2005,0.48
7BCEFGHJK,ENG,Landings (t) ,3,30E4,GN1,NONE,COD,U10M,2005,0.0029
7BCEFGHJK,ENG,Landings (t) ,3,30E4,GN1,NONE,COD,O15M,2005,0.9299
7BCEFGHJK,ENG,Landings (t) ,3,30E4,BT2,NONE,COD,O15M,2005,0.7567
7BCEFGHJK,BEL,Landings (t) ,3,30E4,BT2,NONE,COD,O15M,2005,1.077
7BCEFGHJK,IRL,Landings (t) ,3,30E3,TR2,NONE,COD,O15M,2005,0.14
7BCEFGHJK,IRL,Landings (t) ,3,30E3,TR1,NONE,COD,O15M,2005,0.2
7BCEFGHJK,ENG,Landings (t) ,3,30E3,GN1,NONE,COD,O15M,2005,1.8035
7BCEFGHJK,ENG,Landings (t) ,3,30E3,GN1,NONE,COD,O10T15M,2005,0.8148
7BCEFGHJK,IRL,Landings (t) ,3,30E3,BT2,NONE,COD,O15M,2005,1.93
7BCEFGHJK,ENG,Landings (t) ,3,30E3,BT2,NONE,COD,O15M,2005,1.4075
7BCEFGHJK,BEL,Landings (t) ,3,30E3,BT2,NONE,COD,O15M,2005,0.322
7BCEFGHJK,IRL,Landings (t) ,3,30E2,TR1,NONE,COD,O15M,2005,1.66
7BCEFGHJK,IRL,Landings (t) ,3,30E2,GN1,NONE,COD,O15M,2005,1.34
7BCEFGHJK,ENG,Landings (t) ,3,30E2,GN1,NONE,COD,O15M,2005,2.9872
7BCEFGHJK,IRL,Landings (t) ,3,30E2,GN1,NONE,COD,O10T15M,2005,0.04
7BCEFGHJK,IRL,Landings (t) ,3,30E2,BT2,NONE,COD,O15M,2005,4.07
7BCEFGHJK,IRL,Landings (t) ,3,30E1,TR2,NONE,COD,O15M,2005,0.93
7BCEFGHJK,IRL,Landings (t) ,3,30E1,TR1,NONE,COD,O15M,2005,5.88
7BCEFGHJK,ENG,Landings (t) ,3,30E1,TR1,NONE,COD,O15M,2005,0.2076
7BCEFGHJK,IRL,Landings (t) ,3,30E1,GN1,NONE,COD,O15M,2005,1.6
7BCEFGHJK,ENG,Landings (t) ,3,30E1,GN1,NONE,COD,O15M,2005,0.6401
7BCEFGHJK,IRL,Landings (t) ,3,30E1,GN1,NONE,COD,O10T15M,2005,0.13
7BCEFGHJK,IRL,Landings (t) ,3,30E1,BT2,NONE,COD,O15M,2005,2.19
7BCEFGHJK,IRL,Landings (t) ,3,30E0,TR2,NONE,COD,O15M,2005,0.15
7BCEFGHJK,IRL,Landings (t) ,3,30E0,TR1,NONE,COD,O15M,2005,2.68
7BCEFGHJK,ENG,Landings (t) ,3,30E0,TR1,NONE,COD,O15M,2005,1.635
7BCEFGHJK,IRL,Landings (t) ,3,30E0,GN1,NONE,COD,O15M,2005,0.12
7BCEFGHJK,ENG,Landings (t) ,3,30E0,GN1,NONE,COD,O15M,2005,2.0959
7BCEFGHJK,IRL,Landings (t) ,3,30E0,BT2,NONE,COD,O15M,2005,0.61
7BCEFGHJK,ENG,Landings (t) ,3,30E0,BT2,NONE,COD,O15M,2005,0.2987
7BCEFGHJK,IRL,Landings (t) ,3,30D9,TR1,NONE,COD,O15M,2005,0.17
7BCEFGHJK,ENG,Landings (t) ,3,30D9,TR1,NONE,COD,O15M,2005,0.2774
7BCEFGHJK,ENG,Landings (t) ,3,30D9,BT2,NONE,COD,O15M,2005,0.0308
7BCEFGHJK,IRL,Landings (t) ,3,30D8,TR1,NONE,COD,O15M,2005,0.4
7BCEFGHJK,ENG,Landings (t) ,3,30D8,BT2,NONE,COD,O15M,2005,0.0308
7BCEFGHJK,ENG,Landings (t) ,3,29E7,TR2,NONE,COD,O15M,2005,0.003
7BCEFGHJK,ENG,Landings (t) ,3,29E7,TR2,NONE,COD,O10T15M,2005,0.1793
7BCEFGHJK,ENG,Landings (t) ,3,29E7,DREDGE,NONE,COD,O15M,2005,0.0039
7BCEFGHJK,ENG,Landings (t) ,3,29E7,BT2,NONE,COD,O15M,2005,0.1292
7BCEFGHJK,ENG,Landings (t) ,3,29E7,BT2,NONE,COD,O10T15M,2005,0.0004
7BCEFGHJK,ENG,Landings (t) ,3,29E7,BEAM,NONE,COD,O15M,2005,0.0076
7BCEFGHJK,ENG,Landings (t) ,3,29E6,TR2,NONE,COD,O15M,2005,0.0066
7BCEFGHJK,ENG,Landings (t) ,3,29E6,TR2,NONE,COD,O10T15M,2005,0.7765
7BCEFGHJK,ENG,Landings (t) ,3,29E6,OTTER,NONE,COD,U10M,2005,0.0093
7BCEFGHJK,ENG,Landings (t) ,3,29E6,GN1,NONE,COD,U10M,2005,1.0751
7BCEFGHJK,ENG,Landings (t) ,3,29E6,DREDGE,NONE,COD,O15M,2005,0.0108
7BCEFGHJK,ENG,Landings (t) ,3,29E6,BT2,NONE,COD,O15M,2005,1.2479
7BCEFGHJK,ENG,Landings (t) ,3,29E6,BT2,NONE,COD,O10T15M,2005,0.0188
7BCEFGHJK,ENG,Landings (t) ,3,29E5,TR2,NONE,COD,U10M,2005,0.22575
7BCEFGHJK,ENG,Landings (t) ,3,29E5,TR2,NONE,COD,O10T15M,2005,4.2216
7BCEFGHJK,ENG,Landings (t) ,3,29E5,OTTER,NONE,COD,U10M,2005,0.3269
7BCEFGHJK,ENG,Landings (t) ,3,29E5,OTTER,NONE,COD,O10T15M,2005,0.0155
7BCEFGHJK,ENG,Landings (t) ,3,29E5,LL1,NONE,COD,U10M,2005,0.0066
7BCEFGHJK,ENG,Landings (t) ,3,29E5,LL1,NONE,COD,O10T15M,2005,0.0176
7BCEFGHJK,ENG,Landings (t) ,3,29E5,GT1,NONE,COD,U10M,2005,0.0371
7BCEFGHJK,ENG,Landings (t) ,3,29E5,GN1,NONE,COD,U10M,2005,0.8204
7BCEFGHJK,ENG,Landings (t) ,3,29E5,GN1,NONE,COD,O10T15M,2005,0.0961
7BCEFGHJK,ENG,Landings (t) ,3,29E5,DREDGE,NONE,COD,O10T15M,2005,0.0005
7BCEFGHJK,GBJ,Landings (t) ,3,29E5,BT2,NONE,COD,O15M,2005,0.0871
7BCEFGHJK,ENG,Landings (t) ,3,29E5,BT2,NONE,COD,O15M,2005,0.5116
7BCEFGHJK,ENG,Landings (t) ,3,29E5,BT2,NONE,COD,O10T15M,2005,0.0097
7BCEFGHJK,ENG,Landings (t) ,3,29E4,TR2,NONE,COD,U10M,2005,0.0326
7BCEFGHJK,ENG,Landings (t) ,3,29E4,TR2,NONE,COD,O15M,2005,0.6689
7BCEFGHJK,ENG,Landings (t) ,3,29E4,TR1,NONE,COD,U10M,2005,0.0058
7BCEFGHJK,ENG,Landings (t) ,3,29E4,TR1,NONE,COD,O15M,2005,0.0292
7BCEFGHJK,ENG,Landings (t) ,3,29E4,GT1,NONE,COD,O10T15M,2005,0.0035
7BCEFGHJK,ENG,Landings (t) ,3,29E4,GN1,NONE,COD,U10M,2005,0.1224
7BCEFGHJK,ENG,Landings (t) ,3,29E4,GN1,NONE,COD,O15M,2005,0.3041
7BCEFGHJK,ENG,Landings (t) ,3,29E4,GN1,NONE,COD,O10T15M,2005,0.0438
7BCEFGHJK,ENG,Landings (t) ,3,29E4,BT2,NONE,COD,O15M,2005,0.2092
7BCEFGHJK,ENG,Landings (t) ,3,29E4,BT2,NONE,COD,O10T15M,2005,0.0009
